customer_id,customer_rating,destination_id
528,3.4,cmbi8isk9000jsd5anm9iar1l
529,4.6,cmbi8islj0011sd5aed26kfal
530,2.1,cmbi8isk6000isd5aip8we297
531,1.1,cmbi8isk9000jsd5anm9iar1l
532,3.9,cmbi8isju000dsd5atex3sgoo
533,4.0,cmbi8iskp000psd5abxpy8xfu
534,3.1,cmbi8isi90000sd5aj9o0k2gn
535,3.6,cmbi8isj10004sd5adr8xfahb
536,4.7,cmbi8iskr000qsd5a5sbbpb3x
537,3.1,cmbi8isl5000wsd5adumf0yjo
538,2.6,cmbi8isjr000csd5a71m65fum
539,3.6,cmbi8isiu0002sd5a4qy9sut3
540,1.2,cmbi8isiy0003sd5azop7ryvg
541,2.1,cmbi8isla000ysd5az8prt5m7
542,1.5,cmbi8isjy000fsd5a4vf1kq0o
543,1.7,cmbi8iske000lsd5aui7d4fr6
544,4.9,cmbi8isjf0008sd5aubbzynmi
545,4.1,cmbi8iski000msd5ahtmdhrsf
546,3.0,cmbi8isjb0007sd5at6jglve6
547,4.2,cmbi8isiy0003sd5azop7ryvg
548,2.7,cmbi8isl5000wsd5adumf0yjo
549,2.1,cmbi8isjl000asd5asj3v6nk2
550,1.2,cmbi8islj0011sd5aed26kfal
551,2.5,cmbi8islj0011sd5aed26kfal
552,2.9,cmbi8iske000lsd5aui7d4fr6
553,3.5,cmbi8islg0010sd5afti6dn62
554,2.4,cmbi8islj0011sd5aed26kfal
555,4.2,cmbi8islj0011sd5aed26kfal
556,1.8,cmbi8iskc000ksd5awh4mker0
557,2.2,cmbi8islg0010sd5afti6dn62
558,2.7,cmbi8iskp000psd5abxpy8xfu
559,4.7,cmbi8iskp000psd5abxpy8xfu
560,3.3,cmbi8iskk000nsd5a30b1c4xw
561,3.1,cmbi8isju000dsd5atex3sgoo
562,2.6,cmbi8isjo000bsd5ai7m6zipc
563,3.5,cmbi8isjb0007sd5at6jglve6
564,3.1,cmbi8isky000tsd5aczxlb7zs
565,1.1,cmbi8iskr000qsd5a5sbbpb3x
566,1.3,cmbi8islg0010sd5afti6dn62
567,3.0,cmbi8isl2000vsd5arslka62p
568,1.8,cmbi8isl8000xsd5au263xehh
569,3.4,cmbi8isl2000vsd5arslka62p
570,4.8,cmbi8isji0009sd5a7fqniepz
571,4.7,cmbi8isjb0007sd5at6jglve6
572,2.0,cmbi8isjb0007sd5at6jglve6
573,4.4,cmbi8isjr000csd5a71m65fum
574,2.3,cmbi8iskc000ksd5awh4mker0
575,3.2,cmbi8iske000lsd5aui7d4fr6
576,4.4,cmbi8iski000msd5ahtmdhrsf
577,1.1,cmbi8isjy000fsd5a4vf1kq0o
578,3.4,cmbi8isky000tsd5aczxlb7zs
579,2.2,cmbi8iskk000nsd5a30b1c4xw
580,1.3,cmbi8isl5000wsd5adumf0yjo
581,1.3,cmbi8isi90000sd5aj9o0k2gn
582,4.9,cmbi8isiu0002sd5a4qy9sut3
583,2.7,cmbi8isl0000usd5away4mq9w
584,4.6,cmbi8iske000lsd5aui7d4fr6
585,4.7,cmbi8iskc000ksd5awh4mker0
586,1.9,cmbi8isjb0007sd5at6jglve6
587,1.7,cmbi8isjo000bsd5ai7m6zipc
588,4.2,cmbi8iskp000psd5abxpy8xfu
589,2.0,cmbi8iskc000ksd5awh4mker0
590,1.7,cmbi8isiu0002sd5a4qy9sut3
591,3.7,cmbi8isjy000fsd5a4vf1kq0o
592,4.9,cmbi8iske000lsd5aui7d4fr6
593,4.2,cmbi8islj0011sd5aed26kfal
594,4.1,cmbi8isl8000xsd5au263xehh
595,1.1,cmbi8iske000lsd5aui7d4fr6
596,4.0,cmbi8isjo000bsd5ai7m6zipc
597,3.0,cmbi8isla000ysd5az8prt5m7
598,2.3,cmbi8isjl000asd5asj3v6nk2
599,4.8,cmbi8islg0010sd5afti6dn62
600,1.7,cmbi8isi90000sd5aj9o0k2gn
601,1.8,cmbi8isk6000isd5aip8we297
602,4.8,cmbi8isld000zsd5anodjgtyr
603,5.0,cmbi8islj0011sd5aed26kfal
604,1.6,cmbi8isl0000usd5away4mq9w
605,1.4,cmbi8iskt000rsd5an1icyj0y
606,2.2,cmbi8isl5000wsd5adumf0yjo
607,4.6,cmbi8isl8000xsd5au263xehh
608,4.7,cmbi8isiu0002sd5a4qy9sut3
609,4.3,cmbi8isi90000sd5aj9o0k2gn
610,2.1,cmbi8isl2000vsd5arslka62p
611,1.5,cmbi8iske000lsd5aui7d4fr6
612,4.5,cmbi8iskw000ssd5agzmyx3xe
613,2.4,cmbi8isjr000csd5a71m65fum
614,2.3,cmbi8iski000msd5ahtmdhrsf
615,1.1,cmbi8islg0010sd5afti6dn62
616,1.1,cmbi8isjw000esd5aucosltd9
617,2.0,cmbi8isj80006sd5a98p81413
618,4.8,cmbi8isk3000hsd5ay42g3e3k
619,3.5,cmbi8isj50005sd5a907kkfl7
620,3.0,cmbi8isjw000esd5aucosltd9
621,4.5,cmbi8isip0001sd5af5wlxfl1
622,2.0,cmbi8isk6000isd5aip8we297
623,2.7,cmbi8isld000zsd5anodjgtyr
624,1.3,cmbi8isjo000bsd5ai7m6zipc
625,4.4,cmbi8isk3000hsd5ay42g3e3k
626,2.8,cmbi8isjo000bsd5ai7m6zipc
627,3.1,cmbi8isjo000bsd5ai7m6zipc
628,2.3,cmbi8iskk000nsd5a30b1c4xw
629,2.8,cmbi8isip0001sd5af5wlxfl1
630,3.0,cmbi8iskp000psd5abxpy8xfu
631,3.8,cmbi8isk9000jsd5anm9iar1l
632,1.2,cmbi8isju000dsd5atex3sgoo
633,4.1,cmbi8isjo000bsd5ai7m6zipc
634,4.4,cmbi8isip0001sd5af5wlxfl1
635,4.8,cmbi8iske000lsd5aui7d4fr6
636,2.4,cmbi8isld000zsd5anodjgtyr
637,1.4,cmbi8isjo000bsd5ai7m6zipc
638,1.1,cmbi8isky000tsd5aczxlb7zs
639,2.1,cmbi8isk3000hsd5ay42g3e3k
640,1.0,cmbi8islj0011sd5aed26kfal
641,3.1,cmbi8isk3000hsd5ay42g3e3k
642,4.2,cmbi8iski000msd5ahtmdhrsf
643,2.0,cmbi8isk3000hsd5ay42g3e3k
644,4.6,cmbi8isip0001sd5af5wlxfl1
645,4.6,cmbi8iske000lsd5aui7d4fr6
646,3.2,cmbi8iski000msd5ahtmdhrsf
647,2.1,cmbi8isip0001sd5af5wlxfl1
648,4.7,cmbi8iskn000osd5a86dv4dfb
649,2.3,cmbi8iskw000ssd5agzmyx3xe
650,3.8,cmbi8isl0000usd5away4mq9w
651,3.7,cmbi8isl8000xsd5au263xehh
652,4.2,cmbi8isky000tsd5aczxlb7zs
653,3.2,cmbi8iskk000nsd5a30b1c4xw
654,4.7,cmbi8iskp000psd5abxpy8xfu
655,1.0,cmbi8iskr000qsd5a5sbbpb3x
656,3.9,cmbi8isk3000hsd5ay42g3e3k
657,1.4,cmbi8isk9000jsd5anm9iar1l
658,4.8,cmbi8isj80006sd5a98p81413
659,2.4,cmbi8isiu0002sd5a4qy9sut3
660,4.3,cmbi8isiu0002sd5a4qy9sut3
661,2.4,cmbi8isjo000bsd5ai7m6zipc
662,4.2,cmbi8isjy000fsd5a4vf1kq0o
663,2.6,cmbi8isj80006sd5a98p81413
664,2.9,cmbi8isji0009sd5a7fqniepz
665,3.4,cmbi8iskp000psd5abxpy8xfu
666,3.5,cmbi8isky000tsd5aczxlb7zs
667,1.8,cmbi8isky000tsd5aczxlb7zs
668,2.9,cmbi8isk0000gsd5arosu6zlq
669,2.9,cmbi8isld000zsd5anodjgtyr
670,3.4,cmbi8isip0001sd5af5wlxfl1
671,4.1,cmbi8iskt000rsd5an1icyj0y
672,4.7,cmbi8isk3000hsd5ay42g3e3k
673,3.5,cmbi8isj80006sd5a98p81413
674,4.7,cmbi8isl5000wsd5adumf0yjo
675,4.7,cmbi8isjf0008sd5aubbzynmi
676,3.8,cmbi8iskk000nsd5a30b1c4xw
677,4.0,cmbi8isjf0008sd5aubbzynmi
678,1.7,cmbi8isjo000bsd5ai7m6zipc
679,1.3,cmbi8isky000tsd5aczxlb7zs
680,4.3,cmbi8isji0009sd5a7fqniepz
681,3.2,cmbi8isld000zsd5anodjgtyr
682,2.4,cmbi8isjw000esd5aucosltd9
683,2.2,cmbi8isj10004sd5adr8xfahb
684,2.8,cmbi8isl5000wsd5adumf0yjo
685,4.7,cmbi8isiu0002sd5a4qy9sut3
686,3.0,cmbi8iskk000nsd5a30b1c4xw
687,4.1,cmbi8isji0009sd5a7fqniepz
688,1.4,cmbi8isl8000xsd5au263xehh
689,4.7,cmbi8iskr000qsd5a5sbbpb3x
690,4.6,cmbi8isjo000bsd5ai7m6zipc
691,4.4,cmbi8isk3000hsd5ay42g3e3k
692,1.6,cmbi8iskw000ssd5agzmyx3xe
693,4.4,cmbi8iskr000qsd5a5sbbpb3x
694,4.3,cmbi8isjf0008sd5aubbzynmi
695,1.0,cmbi8isjo000bsd5ai7m6zipc
696,1.5,cmbi8iskc000ksd5awh4mker0
697,1.4,cmbi8isjb0007sd5at6jglve6
698,4.8,cmbi8isk9000jsd5anm9iar1l
699,3.0,cmbi8isld000zsd5anodjgtyr
700,2.5,cmbi8isk9000jsd5anm9iar1l
701,1.2,cmbi8isky000tsd5aczxlb7zs
702,2.3,cmbi8isiy0003sd5azop7ryvg
703,2.9,cmbi8isji0009sd5a7fqniepz
704,3.5,cmbi8isiy0003sd5azop7ryvg
705,3.9,cmbi8isiy0003sd5azop7ryvg
706,2.5,cmbi8isk0000gsd5arosu6zlq
707,4.3,cmbi8isk0000gsd5arosu6zlq
708,2.5,cmbi8isjo000bsd5ai7m6zipc
709,2.1,cmbi8isj80006sd5a98p81413
710,4.9,cmbi8isk6000isd5aip8we297
711,2.2,cmbi8islg0010sd5afti6dn62
712,4.5,cmbi8islj0011sd5aed26kfal
713,1.8,cmbi8iskr000qsd5a5sbbpb3x
714,3.3,cmbi8isk9000jsd5anm9iar1l
715,2.8,cmbi8isl0000usd5away4mq9w
716,3.5,cmbi8isju000dsd5atex3sgoo
717,4.8,cmbi8islj0011sd5aed26kfal
718,3.7,cmbi8iskp000psd5abxpy8xfu
719,3.3,cmbi8iski000msd5ahtmdhrsf
720,4.1,cmbi8isjo000bsd5ai7m6zipc
721,3.1,cmbi8isji0009sd5a7fqniepz
722,4.7,cmbi8isl0000usd5away4mq9w
723,2.8,cmbi8isj10004sd5adr8xfahb
724,4.4,cmbi8isjb0007sd5at6jglve6
725,2.4,cmbi8isip0001sd5af5wlxfl1
726,1.9,cmbi8isi90000sd5aj9o0k2gn
727,3.9,cmbi8isk3000hsd5ay42g3e3k
728,4.3,cmbi8islj0011sd5aed26kfal
729,1.4,cmbi8isjl000asd5asj3v6nk2
730,1.9,cmbi8isld000zsd5anodjgtyr
731,5.0,cmbi8isjw000esd5aucosltd9
732,3.1,cmbi8iskn000osd5a86dv4dfb
733,4.8,cmbi8iskp000psd5abxpy8xfu
734,3.4,cmbi8isjr000csd5a71m65fum
735,4.9,cmbi8isip0001sd5af5wlxfl1
736,2.0,cmbi8isld000zsd5anodjgtyr
737,1.6,cmbi8iskr000qsd5a5sbbpb3x
738,1.8,cmbi8isk9000jsd5anm9iar1l
739,4.3,cmbi8isjf0008sd5aubbzynmi
740,1.9,cmbi8iski000msd5ahtmdhrsf
741,2.2,cmbi8isi90000sd5aj9o0k2gn
742,4.2,cmbi8isji0009sd5a7fqniepz
743,3.2,cmbi8isiy0003sd5azop7ryvg
744,2.4,cmbi8islj0011sd5aed26kfal
745,1.2,cmbi8isjl000asd5asj3v6nk2
746,2.0,cmbi8isip0001sd5af5wlxfl1
747,2.1,cmbi8iskp000psd5abxpy8xfu
748,4.1,cmbi8isla000ysd5az8prt5m7
749,4.7,cmbi8isj10004sd5adr8xfahb
750,4.6,cmbi8isk6000isd5aip8we297
751,2.7,cmbi8isiy0003sd5azop7ryvg
752,3.9,cmbi8isjl000asd5asj3v6nk2
753,2.3,cmbi8isiy0003sd5azop7ryvg
754,1.6,cmbi8iskt000rsd5an1icyj0y
755,4.7,cmbi8isky000tsd5aczxlb7zs
756,4.9,cmbi8isky000tsd5aczxlb7zs
757,4.1,cmbi8iskp000psd5abxpy8xfu
758,3.9,cmbi8iske000lsd5aui7d4fr6
759,4.9,cmbi8isky000tsd5aczxlb7zs
760,3.8,cmbi8isjf0008sd5aubbzynmi
761,2.8,cmbi8isky000tsd5aczxlb7zs
762,4.3,cmbi8isjb0007sd5at6jglve6
763,4.6,cmbi8islj0011sd5aed26kfal
764,1.3,cmbi8isjf0008sd5aubbzynmi
765,1.1,cmbi8isl0000usd5away4mq9w
766,3.5,cmbi8isjr000csd5a71m65fum
767,3.7,cmbi8isjb0007sd5at6jglve6
768,2.5,cmbi8isj50005sd5a907kkfl7
769,2.9,cmbi8iske000lsd5aui7d4fr6
770,2.2,cmbi8isla000ysd5az8prt5m7
771,1.3,cmbi8isip0001sd5af5wlxfl1
772,3.7,cmbi8isl8000xsd5au263xehh
773,2.4,cmbi8isi90000sd5aj9o0k2gn
774,1.5,cmbi8isl2000vsd5arslka62p
775,1.1,cmbi8isi90000sd5aj9o0k2gn
776,3.7,cmbi8isl8000xsd5au263xehh
777,1.5,cmbi8isju000dsd5atex3sgoo
778,4.5,cmbi8isi90000sd5aj9o0k2gn
779,3.6,cmbi8iskc000ksd5awh4mker0
780,3.6,cmbi8isla000ysd5az8prt5m7
781,3.7,cmbi8isiu0002sd5a4qy9sut3
782,3.0,cmbi8iske000lsd5aui7d4fr6
783,4.9,cmbi8isj50005sd5a907kkfl7
784,2.3,cmbi8isld000zsd5anodjgtyr
785,2.4,cmbi8iski000msd5ahtmdhrsf
786,3.4,cmbi8islg0010sd5afti6dn62
787,2.6,cmbi8isjf0008sd5aubbzynmi
788,1.8,cmbi8iskt000rsd5an1icyj0y
789,1.3,cmbi8isjo000bsd5ai7m6zipc
790,3.7,cmbi8isi90000sd5aj9o0k2gn
791,4.6,cmbi8isjl000asd5asj3v6nk2
792,1.6,cmbi8isk9000jsd5anm9iar1l
793,1.6,cmbi8iskt000rsd5an1icyj0y
794,2.1,cmbi8isjl000asd5asj3v6nk2
795,2.4,cmbi8isjy000fsd5a4vf1kq0o
796,1.5,cmbi8isjr000csd5a71m65fum
797,3.8,cmbi8islg0010sd5afti6dn62
798,2.4,cmbi8isjb0007sd5at6jglve6
799,1.6,cmbi8isky000tsd5aczxlb7zs
800,2.9,cmbi8isj10004sd5adr8xfahb
801,2.4,cmbi8isj50005sd5a907kkfl7
802,1.1,cmbi8isji0009sd5a7fqniepz
803,4.5,cmbi8isjw000esd5aucosltd9
804,4.1,cmbi8isk6000isd5aip8we297
805,3.8,cmbi8iski000msd5ahtmdhrsf
806,1.1,cmbi8isjy000fsd5a4vf1kq0o
807,4.3,cmbi8isji0009sd5a7fqniepz
808,2.6,cmbi8iskk000nsd5a30b1c4xw
809,3.2,cmbi8iskp000psd5abxpy8xfu
810,2.6,cmbi8isla000ysd5az8prt5m7
811,2.6,cmbi8isju000dsd5atex3sgoo
812,4.3,cmbi8isla000ysd5az8prt5m7
813,3.3,cmbi8isj10004sd5adr8xfahb
814,3.3,cmbi8isjb0007sd5at6jglve6
815,3.8,cmbi8isk0000gsd5arosu6zlq
816,3.2,cmbi8isiu0002sd5a4qy9sut3
817,4.2,cmbi8isl8000xsd5au263xehh
818,2.2,cmbi8isk6000isd5aip8we297
819,3.2,cmbi8isjr000csd5a71m65fum
820,4.8,cmbi8iskc000ksd5awh4mker0
821,3.1,cmbi8isl0000usd5away4mq9w
822,4.8,cmbi8isk3000hsd5ay42g3e3k
823,2.2,cmbi8iskk000nsd5a30b1c4xw
824,4.4,cmbi8isk0000gsd5arosu6zlq
825,2.9,cmbi8isj10004sd5adr8xfahb
826,3.5,cmbi8iski000msd5ahtmdhrsf
827,1.2,cmbi8iskw000ssd5agzmyx3xe
828,4.3,cmbi8isla000ysd5az8prt5m7
829,2.4,cmbi8isjl000asd5asj3v6nk2
830,2.3,cmbi8isk9000jsd5anm9iar1l
831,1.7,cmbi8isjw000esd5aucosltd9
832,2.7,cmbi8iskp000psd5abxpy8xfu
833,1.3,cmbi8iskr000qsd5a5sbbpb3x
834,3.6,cmbi8isju000dsd5atex3sgoo
835,2.0,cmbi8isla000ysd5az8prt5m7
836,3.8,cmbi8isj80006sd5a98p81413
837,2.7,cmbi8isj50005sd5a907kkfl7
838,2.4,cmbi8iskw000ssd5agzmyx3xe
839,3.6,cmbi8isk3000hsd5ay42g3e3k
840,2.5,cmbi8isj80006sd5a98p81413
841,1.1,cmbi8isl5000wsd5adumf0yjo
842,3.9,cmbi8isjf0008sd5aubbzynmi
843,2.4,cmbi8isky000tsd5aczxlb7zs
844,2.6,cmbi8isl0000usd5away4mq9w
845,2.7,cmbi8isl0000usd5away4mq9w
846,2.8,cmbi8isjw000esd5aucosltd9
847,4.1,cmbi8isip0001sd5af5wlxfl1
848,2.6,cmbi8iskr000qsd5a5sbbpb3x
849,4.2,cmbi8isi90000sd5aj9o0k2gn
850,1.4,cmbi8iskp000psd5abxpy8xfu
851,3.9,cmbi8isj80006sd5a98p81413
852,3.7,cmbi8isi90000sd5aj9o0k2gn
853,3.6,cmbi8isla000ysd5az8prt5m7
854,3.6,cmbi8iskc000ksd5awh4mker0
855,1.8,cmbi8isju000dsd5atex3sgoo
856,3.2,cmbi8isjw000esd5aucosltd9
857,1.4,cmbi8isju000dsd5atex3sgoo
858,1.3,cmbi8isjl000asd5asj3v6nk2
859,3.0,cmbi8isky000tsd5aczxlb7zs
860,3.4,cmbi8isj50005sd5a907kkfl7
861,4.1,cmbi8isl2000vsd5arslka62p
862,2.0,cmbi8iskk000nsd5a30b1c4xw
863,2.1,cmbi8isk0000gsd5arosu6zlq
864,1.5,cmbi8isjy000fsd5a4vf1kq0o
865,4.4,cmbi8iskr000qsd5a5sbbpb3x
866,1.7,cmbi8isj80006sd5a98p81413
867,4.9,cmbi8iskp000psd5abxpy8xfu
868,3.0,cmbi8iskn000osd5a86dv4dfb
869,2.0,cmbi8iske000lsd5aui7d4fr6
870,2.1,cmbi8isl2000vsd5arslka62p
1,3.9,cmbi8isj50005sd5a907kkfl7
2,2.0,cmbi8isl2000vsd5arslka62p
3,3.5,cmbi8isj50005sd5a907kkfl7
4,3.3,cmbi8iskt000rsd5an1icyj0y
5,4.2,cmbi8isi90000sd5aj9o0k2gn
6,4.2,cmbi8isjb0007sd5at6jglve6
7,1.3,cmbi8isld000zsd5anodjgtyr
8,2.6,cmbi8isj50005sd5a907kkfl7
9,1.4,cmbi8isla000ysd5az8prt5m7
10,3.3,cmbi8islj0011sd5aed26kfal
11,2.1,cmbi8isjb0007sd5at6jglve6
12,3.0,cmbi8isji0009sd5a7fqniepz
13,3.8,cmbi8iskc000ksd5awh4mker0
14,1.3,cmbi8iskk000nsd5a30b1c4xw
15,2.1,cmbi8isju000dsd5atex3sgoo
16,2.1,cmbi8isi90000sd5aj9o0k2gn
17,1.6,cmbi8isjl000asd5asj3v6nk2
18,3.2,cmbi8isky000tsd5aczxlb7zs
19,2.7,cmbi8iskr000qsd5a5sbbpb3x
20,2.5,cmbi8isk0000gsd5arosu6zlq
21,2.5,cmbi8islj0011sd5aed26kfal
22,3.1,cmbi8isk6000isd5aip8we297
23,1.5,cmbi8isk3000hsd5ay42g3e3k
24,3.1,cmbi8iskt000rsd5an1icyj0y
25,2.0,cmbi8isi90000sd5aj9o0k2gn
26,4.5,cmbi8isjb0007sd5at6jglve6
27,1.3,cmbi8iskt000rsd5an1icyj0y
28,4.0,cmbi8iske000lsd5aui7d4fr6
29,1.3,cmbi8isjl000asd5asj3v6nk2
30,4.1,cmbi8isl8000xsd5au263xehh
31,4.5,cmbi8isk6000isd5aip8we297
32,1.6,cmbi8isiy0003sd5azop7ryvg
33,4.4,cmbi8isjl000asd5asj3v6nk2
34,4.1,cmbi8isju000dsd5atex3sgoo
35,1.8,cmbi8isj10004sd5adr8xfahb
36,1.9,cmbi8isiu0002sd5a4qy9sut3
37,1.7,cmbi8isl5000wsd5adumf0yjo
38,2.0,cmbi8iskr000qsd5a5sbbpb3x
39,3.8,cmbi8isjr000csd5a71m65fum
40,3.9,cmbi8iskk000nsd5a30b1c4xw
41,2.2,cmbi8isl5000wsd5adumf0yjo
42,4.5,cmbi8isjw000esd5aucosltd9
43,1.6,cmbi8isiy0003sd5azop7ryvg
44,1.8,cmbi8isld000zsd5anodjgtyr
45,3.0,cmbi8iskw000ssd5agzmyx3xe
46,1.4,cmbi8isjb0007sd5at6jglve6
47,4.5,cmbi8isk6000isd5aip8we297
48,2.0,cmbi8isj10004sd5adr8xfahb
49,4.0,cmbi8iskn000osd5a86dv4dfb
50,3.0,cmbi8isld000zsd5anodjgtyr
51,4.7,cmbi8isjb0007sd5at6jglve6
52,1.1,cmbi8iski000msd5ahtmdhrsf
53,1.6,cmbi8isjy000fsd5a4vf1kq0o
54,4.0,cmbi8iskr000qsd5a5sbbpb3x
55,3.3,cmbi8isk6000isd5aip8we297
56,4.1,cmbi8isju000dsd5atex3sgoo
57,1.4,cmbi8isju000dsd5atex3sgoo
58,1.1,cmbi8iskr000qsd5a5sbbpb3x
59,3.6,cmbi8isl8000xsd5au263xehh
60,4.1,cmbi8isji0009sd5a7fqniepz
61,1.2,cmbi8iske000lsd5aui7d4fr6
62,1.4,cmbi8iskp000psd5abxpy8xfu
63,4.4,cmbi8isl2000vsd5arslka62p
64,2.4,cmbi8islj0011sd5aed26kfal
65,1.0,cmbi8isjw000esd5aucosltd9
66,3.9,cmbi8isjf0008sd5aubbzynmi
67,1.7,cmbi8isj50005sd5a907kkfl7
68,3.5,cmbi8islg0010sd5afti6dn62
69,1.2,cmbi8isl8000xsd5au263xehh
70,4.0,cmbi8isjy000fsd5a4vf1kq0o
71,4.4,cmbi8iskc000ksd5awh4mker0
72,3.6,cmbi8isjo000bsd5ai7m6zipc
73,4.6,cmbi8islj0011sd5aed26kfal
74,1.5,cmbi8isk9000jsd5anm9iar1l
75,4.9,cmbi8isji0009sd5a7fqniepz
76,1.3,cmbi8isjo000bsd5ai7m6zipc
77,4.4,cmbi8isk6000isd5aip8we297
78,4.5,cmbi8isl5000wsd5adumf0yjo
79,1.8,cmbi8isk0000gsd5arosu6zlq
80,1.3,cmbi8iskp000psd5abxpy8xfu
81,1.3,cmbi8isjb0007sd5at6jglve6
82,1.8,cmbi8islj0011sd5aed26kfal
83,2.7,cmbi8iskk000nsd5a30b1c4xw
84,2.6,cmbi8isla000ysd5az8prt5m7
85,4.3,cmbi8isiu0002sd5a4qy9sut3
86,2.2,cmbi8iskr000qsd5a5sbbpb3x
87,1.2,cmbi8isip0001sd5af5wlxfl1
88,4.6,cmbi8isjl000asd5asj3v6nk2
89,3.5,cmbi8isiu0002sd5a4qy9sut3
90,2.2,cmbi8isla000ysd5az8prt5m7
91,2.5,cmbi8isl2000vsd5arslka62p
92,2.4,cmbi8isk0000gsd5arosu6zlq
93,4.0,cmbi8isky000tsd5aczxlb7zs
94,4.7,cmbi8iske000lsd5aui7d4fr6
95,2.1,cmbi8isl5000wsd5adumf0yjo
96,1.2,cmbi8isjr000csd5a71m65fum
97,2.4,cmbi8isk0000gsd5arosu6zlq
98,1.8,cmbi8isk6000isd5aip8we297
99,2.2,cmbi8isjr000csd5a71m65fum
100,2.5,cmbi8iskc000ksd5awh4mker0
101,4.2,cmbi8isjl000asd5asj3v6nk2
102,4.4,cmbi8isi90000sd5aj9o0k2gn
103,4.3,cmbi8iskk000nsd5a30b1c4xw
104,3.9,cmbi8isi90000sd5aj9o0k2gn
105,4.7,cmbi8iske000lsd5aui7d4fr6
106,3.0,cmbi8islj0011sd5aed26kfal
107,2.1,cmbi8iskn000osd5a86dv4dfb
108,1.2,cmbi8iskn000osd5a86dv4dfb
109,2.8,cmbi8isiy0003sd5azop7ryvg
110,4.6,cmbi8islj0011sd5aed26kfal
111,1.6,cmbi8isip0001sd5af5wlxfl1
112,3.6,cmbi8isjo000bsd5ai7m6zipc
113,2.9,cmbi8iski000msd5ahtmdhrsf
114,2.6,cmbi8islg0010sd5afti6dn62
115,4.2,cmbi8isl8000xsd5au263xehh
116,4.8,cmbi8isky000tsd5aczxlb7zs
117,4.3,cmbi8iskr000qsd5a5sbbpb3x
118,1.7,cmbi8isky000tsd5aczxlb7zs
119,4.2,cmbi8isiu0002sd5a4qy9sut3
120,4.0,cmbi8isl0000usd5away4mq9w
121,2.1,cmbi8isjf0008sd5aubbzynmi
122,2.7,cmbi8iskp000psd5abxpy8xfu
123,4.6,cmbi8isjr000csd5a71m65fum
124,4.0,cmbi8isi90000sd5aj9o0k2gn
125,2.6,cmbi8isk3000hsd5ay42g3e3k
126,1.5,cmbi8isju000dsd5atex3sgoo
127,2.8,cmbi8isl8000xsd5au263xehh
128,3.4,cmbi8isjy000fsd5a4vf1kq0o
129,1.7,cmbi8isjb0007sd5at6jglve6
130,1.2,cmbi8isk9000jsd5anm9iar1l
131,2.3,cmbi8isk3000hsd5ay42g3e3k
132,3.8,cmbi8isip0001sd5af5wlxfl1
133,1.2,cmbi8isl2000vsd5arslka62p
134,2.6,cmbi8iskp000psd5abxpy8xfu
135,4.4,cmbi8isjl000asd5asj3v6nk2
136,3.2,cmbi8iskt000rsd5an1icyj0y
137,1.2,cmbi8iskn000osd5a86dv4dfb
138,4.1,cmbi8isk9000jsd5anm9iar1l
139,3.9,cmbi8isjr000csd5a71m65fum
140,2.1,cmbi8isiy0003sd5azop7ryvg
141,4.2,cmbi8iski000msd5ahtmdhrsf
142,4.4,cmbi8isj80006sd5a98p81413
143,3.3,cmbi8isld000zsd5anodjgtyr
144,2.7,cmbi8isk6000isd5aip8we297
145,2.6,cmbi8isld000zsd5anodjgtyr
146,2.6,cmbi8iskk000nsd5a30b1c4xw
147,3.9,cmbi8isjy000fsd5a4vf1kq0o
148,4.1,cmbi8isjr000csd5a71m65fum
149,4.1,cmbi8isld000zsd5anodjgtyr
150,3.0,cmbi8iskp000psd5abxpy8xfu
151,1.5,cmbi8isj50005sd5a907kkfl7
152,3.1,cmbi8isiy0003sd5azop7ryvg
153,1.3,cmbi8isiy0003sd5azop7ryvg
154,3.2,cmbi8isjl000asd5asj3v6nk2
155,3.0,cmbi8isl2000vsd5arslka62p
156,2.7,cmbi8isip0001sd5af5wlxfl1
157,3.9,cmbi8iskr000qsd5a5sbbpb3x
158,1.2,cmbi8iskt000rsd5an1icyj0y
159,2.0,cmbi8isi90000sd5aj9o0k2gn
160,1.2,cmbi8isjy000fsd5a4vf1kq0o
161,3.7,cmbi8isji0009sd5a7fqniepz
162,1.1,cmbi8isk3000hsd5ay42g3e3k
163,2.0,cmbi8isip0001sd5af5wlxfl1
164,4.6,cmbi8isk6000isd5aip8we297
165,2.0,cmbi8isiy0003sd5azop7ryvg
166,4.1,cmbi8iskt000rsd5an1icyj0y
167,1.6,cmbi8isjl000asd5asj3v6nk2
168,2.9,cmbi8isk0000gsd5arosu6zlq
169,4.4,cmbi8iskt000rsd5an1icyj0y
170,1.6,cmbi8isji0009sd5a7fqniepz
171,3.5,cmbi8isiy0003sd5azop7ryvg
172,1.5,cmbi8isjl000asd5asj3v6nk2
173,2.8,cmbi8iskr000qsd5a5sbbpb3x
174,4.5,cmbi8isjo000bsd5ai7m6zipc
175,2.0,cmbi8isk3000hsd5ay42g3e3k
176,2.6,cmbi8isl8000xsd5au263xehh
177,1.9,cmbi8iskn000osd5a86dv4dfb
178,2.3,cmbi8isl2000vsd5arslka62p
179,2.0,cmbi8isky000tsd5aczxlb7zs
180,4.3,cmbi8isi90000sd5aj9o0k2gn
181,2.0,cmbi8isj10004sd5adr8xfahb
182,4.6,cmbi8isla000ysd5az8prt5m7
